clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
1,3340,0,1,0,0,0,0,0,0,1,0,0,0,0.22405006780798434,1.0012425817449926,1.5577775697922023,0.23596923008778606,0.45540214833667225,0.44442172053643286
2,772,0,0,1,0,0,0,1,0,0,0,0,0,-0.8466403518629928,-0.7698703956995143,-0.6589476750810335,-0.8666343667447163,-0.8467193977720904,-0.8662566949790595
4,1656,0,0,1,0,0,0,0,0,1,0,0,0,-0.6157071240908213,0.11568609302273675,-0.6589476750810335,-0.5731995385554213,-0.5321128497189669,-0.5051514172349953
3,7385,0,0,0,1,0,0,0,0,0,0,1,0,1.6096494344410135,-0.6336309358960936,0.671087471842908,1.5608719391849057,1.5040906418470856,1.3404977801235551
2,1390,0,0,0,0,1,0,0,0,0,0,1,0,-0.34278603672370944,0.8650031219415671,-0.21560262610638634,-0.2441968524037875,-0.20002816010733607,-0.11729760039877811
2,12990,0,0,1,0,0,0,0,0,1,0,0,0,1.735613013225834,-0.7698703956995143,-0.21560262610638634,1.6764674775625066,1.687611128211408,1.447491936492167
4,760,0,0,1,0,0,0,0,1,0,0,0,0,-0.9726039306478136,0.11568609302273675,-1.1022927240556808,-1.1156093724810872,-1.0739352380326805,-1.0133736599859005
7,886,0,0,1,0,0,0,0,1,0,0,0,0,-1.0565796498376943,0.32004528272787497,-1.988982822004975,-1.2489888398398579,-1.1962822289422284,-1.120367816354512
4,526,0,0,1,0,0,0,0,0,0,1,0,0,-1.0565796498376943,0.25192555282616225,-1.545637773030328,-1.2667727688210269,-1.222499441279989,-1.147116355446665
3,3398,0,0,0,0,1,0,0,0,0,0,1,0,0.20305613801051417,0.4562847425312956,0.22774242286826082,0.333780839484218,0.35927236976488486,0.37755037280605086
3,2214,0,0,0,1,0,1,0,0,0,0,0,0,-0.4267617559135901,-1.451067694716632,0.671087471842908,-0.19084506546027888,-0.24372351400360312,-0.3580344522281545
3,603,0,1,0,0,0,0,1,0,0,0,0,0,-1.0565796498376943,-1.3829479648149192,2.4444676677414967,-1.2667727688210269,-1.222499441279989,-1.2808590509074298
7,863,0,0,1,0,0,0,0,0,1,0,0,0,-1.0565796498376943,0.1838058229244495,-1.1022927240556808,-1.2578808043304424,-1.222499441279989,-1.147116355446665
2,12386,0,0,0,0,1,0,1,0,0,0,0,0,1.525673715251133,0.592524202334721,-0.21560262610638634,1.3385728269202883,1.4516562171715655,1.393994858307861
5,11730,0,0,1,0,0,0,0,1,0,0,0,0,0.8748618915295585,0.11568609302273675,-1.988982822004975,1.0273540697498245,1.0234417489881464,0.9793925023794915
3,675,0,0,0,1,0,0,0,0,1,0,0,0,-1.0565796498376943,-0.08867309668239663,1.1144325208175552,-1.2578808043304424,-1.2836729367347626,-1.2006134336309708
3,792,0,0,0,0,1,0,0,0,0,1,0,0,-0.7836585624705824,0.11568609302273675,-1.1022927240556808,-0.8399584732729619,-0.6981551945247818,-0.705765460426142
3,3231,0,0,1,0,0,0,1,0,0,0,0,0,0.014110769833282986,-0.9061098555029398,-0.21560262610638634,0.24486119457837055,0.27188166197235,0.13681352097667446
2,4808,0,0,0,1,0,0,0,0,1,0,0,0,0.43398936578268565,-0.4973914760926682,0.22774242286826082,0.6983513835981906,0.6476617054802486,0.5647901464511214
3,7032,0,0,0,1,0,0,0,0,1,0,0,0,0.6019408041624469,-0.4973914760926682,0.671087471842908,0.8050549574852071,0.743791484052036,0.6584100332736563
2,5821,0,0,0,1,0,0,0,1,0,0,0,0,0.622934733959917,-1.5191874246183448,0.671087471842908,0.9117585313722226,0.8311821918445709,0.6182872246354266
5,13006,0,0,1,0,0,0,1,0,0,0,0,0,0.937843680921969,-0.565511205994381,1.1144325208175552,1.054029963221578,1.0671371028844134,0.9125211546491094
4,1980,0,0,1,0,0,0,0,1,0,0,0,0,-0.5317314049009406,0.11568609302273675,-0.6589476750810335,-0.40425221323431176,-0.43598307114717866,-0.3847829913203074
4,4721,0,0,0,0,1,0,0,0,0,1,0,0,0.24504399760545448,-1.3829479648149192,2.4444676677414967,0.529404058277081,0.47288028989517955,0.297304755529592
5,1263,0,0,0,1,0,1,0,0,0,0,0,0,-0.8466403518629928,-0.9061098555029398,0.671087471842908,-0.8755263312353008,-0.8554584685513443,-0.8930052340712126
4,502,0,0,1,0,0,0,0,0,0,0,1,0,-1.035585720040224,0.5244044724330084,-1.8116448024151168,-1.2756647333116122,-1.2312385120592422,-1.1337420859005882
1,6088,0,0,1,0,0,0,0,0,0,1,0,0,0.8958558213270287,0.25192555282616225,-0.7032821799784988,0.9562183538251467,0.9622682535333721,0.9258954241951857
3,2085,0,0,1,0,0,0,1,0,0,0,0,0,-0.6157071240908213,-0.08867309668239663,-1.1022927240556808,-0.5198477516119127,-0.488417495822699,-0.4784028781428424
5,826,0,1,0,0,0,0,0,0,1,0,0,0,-0.9726039306478136,-2.5409833731440212,1.5577775697922023,-1.0533656210469948,-1.0215008133571593,-1.2006134336309708
3,5986,0,0,0,1,0,0,0,0,0,1,0,0,0.7069104531497973,-1.0423493153063605,0.22774242286826082,0.8850826379004691,0.9273119704163583,0.7119071114579621
2,666,0,0,1,0,0,0,0,0,1,0,0,0,-0.8886282114579331,-0.29303228638753487,-0.6589476750810335,-0.9911218696129017,-0.9428491763438784,-0.9331280427094416
2,526,0,0,0,0,1,0,1,0,0,0,0,0,-1.0565796498376943,0.7968833920398545,-0.6589476750810335,-1.3379084847457046,-1.2574557243970028,-1.147116355446665
4,1193,0,1,0,0,0,0,0,0,0,0,1,0,-0.6367010538882915,-0.36115201628924276,1.5577775697922023,-0.6354432899895136,-0.6020254159529944,-0.612145573603607
3,710,0,0,1,0,0,1,0,0,0,0,0,0,-1.0565796498376943,-0.15679282658410937,-1.1022927240556808,-1.2845566978021967,-1.222499441279989,-1.1872391640848943
1,4666,0,0,0,0,1,0,1,0,0,0,0,0,0.43398936578268565,-1.5191874246183448,0.671087471842908,0.7072433480887751,0.7263133424935294,0.4711702596285858
3,912,0,0,1,0,0,0,1,0,0,0,0,0,-0.8466403518629928,0.38816501262958286,-0.6589476750810335,-0.9110941891976396,-0.8729366101098509,-0.7993853472486769
1,1364,0,0,1,0,0,1,0,0,0,0,0,0,-0.5317314049009406,-0.08867309668239663,-0.6589476750810335,-0.41314417772489626,-0.38354864647165837,-0.3847829913203074
0,3780,0,0,0,1,0,1,0,0,0,0,0,0,1.4626919258587225,0.4562847425312956,1.1144325208175552,1.4452764008073047,1.2593966600279898,1.327123510577479
3,5131,0,0,0,1,0,0,0,0,1,0,0,0,0.43398936578268565,-0.36115201628924276,0.671087471842908,0.6094317386923431,0.5427928561292071,0.49791879872073874
4,2503,0,0,1,0,0,0,1,0,0,0,0,0,-0.3637799665211796,-0.15679282658410937,-0.6589476750810335,-0.2175209589320332,-0.19128908932808203,-0.21091748722131307
4,898,0,0,0,1,0,0,0,0,0,0,1,0,-0.8886282114579331,-1.2467085050114988,1.1144325208175552,-0.9110941891976396,-0.9515882471231317,-0.9866251208937475
6,582,0,0,1,0,0,0,0,0,1,0,0,0,-1.1615492988250449,-0.02055336678068389,-0.6589476750810335,-1.5068558100668141,-1.4671934230990848,-1.3878532072760414
3,3372,0,0,1,0,0,0,0,0,0,1,0,0,0.1400743486181037,0.38816501262958286,-0.21560262610638634,0.29821298152187914,0.32431608664787104,0.33742756416782116
1,7617,0,0,1,0,0,0,0,0,0,1,0,0,1.525673715251133,0.5244044724330084,-0.21560262610638634,1.4363844363167202,1.434178075613058,1.4207433974000145
1,18172,0,0,1,0,0,0,0,1,0,0,0,0,2.5123884157322296,0.592524202334721,-0.21560262610638634,2.076605879638818,1.9760004639267716,1.9958369878813018
2,950,0,0,1,0,0,1,0,0,0,0,0,0,-0.8466403518629928,0.5244044724330084,-1.1022927240556808,-0.9022022247070542,-0.9078928932268647,-0.7993853472486769
3,1580,0,0,1,0,0,0,0,1,0,0,0,0,-0.5317314049009406,0.6606439322364338,-1.1022927240556808,-0.44871203568723506,-0.4272440003679254,-0.3446601826820777
3,658,0,0,0,1,0,0,1,0,0,0,0,0,-1.0565796498376943,-1.1785887751097859,1.1144325208175552,-1.231204910858688,-1.178804087383721,-1.227361972723124
1,1805,0,0,0,0,1,0,0,0,0,0,0,1,-0.1958285281414186,-0.7017506657978015,1.5577775697922023,0.00477815333258418,0.05340489249101385,-0.05042625266839607
1,2614,0,1,0,0,0,0,0,0,1,0,0,0,0.05609862942822307,1.3418412312535515,-0.6589476750810335,0.1559415496725239,0.17575188340056255,0.3106790250756682
4,1600,0,0,0,1,0,0,0,0,0,1,0,0,-0.5527253346984108,0.592524202334721,0.671087471842908,-0.49317185814015835,-0.46220028348493924,-0.3847829913203074
6,3567,0,0,0,0,1,0,0,0,1,0,0,0,-0.15384066854647827,-1.0423493153063605,1.5577775697922023,0.0759138692572618,0.12331745872504146,-0.02367771357624314
3,2842,0,0,0,1,0,0,0,1,0,0,0,0,-0.21682245793888874,-2.064145263832037,1.5577775697922023,0.049237975785507496,-0.02524674452226702,-0.22429175676738983
4,625,0,0,0,1,0,0,0,0,1,0,0,0,-1.035585720040224,0.04756636312102401,0.671087471842908,-1.2667727688210269,-1.222499441279989,-1.1604906249927411
2,2683,0,0,0,0,1,1,0,0,0,0,0,0,-0.1958285281414186,-0.4973914760926682,0.22774242286826082,-0.03078970462975463,0.10583931716653495,-0.02367771357624314
0,2339,0,0,0,1,0,0,0,0,0,0,1,0,0.5179650849725663,0.04756636312102401,-0.6589476750810335,0.6983513835981906,0.6389226347009953,0.6316614941815027
3,1662,0,0,1,0,0,0,0,1,0,0,0,0,-0.5527253346984108,-1.1104690452080732,-0.6589476750810335,-0.41314417772489626,-0.38354864647165837,-0.49177714768891856
1,7321,0,0,0,1,0,0,0,0,0,1,0,0,1.4836858556561927,0.8650031219415671,0.671087471842908,1.3474647914108728,1.2331794476902294,1.327123510577479
2,2209,0,0,0,0,1,0,0,0,1,0,0,0,-0.21682245793888874,0.7287636621381417,0.22774242286826082,-0.09303345606384775,-0.05146395686002679,0.016445095061986555
1,2263,0,0,0,0,1,0,0,0,0,1,0,0,-0.006883159964187171,-1.3829479648149192,0.22774242286826082,0.25375315906895585,0.2980988743101105,0.09669071233844535
3,1786,0,0,0,0,1,0,1,0,0,0,0,0,-0.5317314049009406,-0.15679282658410937,-0.6589476750810335,-0.43982007119665056,-0.4097658588094181,-0.41153153041245977
2,11713,0,0,0,0,1,0,0,1,0,0,0,0,1.525673715251133,-2.2003847236354623,0.671087471842908,1.605331761637829,1.6351767035358877,1.193380815116715
1,2086,0,0,0,0,1,0,0,0,1,0,0,0,-0.1958285281414186,1.1374820415484133,-0.6589476750810335,-0.05746559810150893,-0.11263745231480116,0.04319363415413949
6,1915,0,0,1,0,0,1,0,0,0,0,0,0,-0.8886282114579331,-0.9742295854046525,-0.6589476750810335,-0.8933102602164698,-0.8991538224476114,-0.9331280427094416
2,2777,0,0,0,1,0,0,1,0,0,0,0,0,-0.21682245793888874,-0.8379901256012271,0.22774242286826082,0.02256208231375319,-0.007768602963759729,-0.09054906130662517
2,18781,0,0,0,0,1,0,0,0,0,1,0,0,2.57537020512464,0.8650031219415671,1.1144325208175552,2.0054701637141403,1.906087897692744,1.9690884487891482
3,1767,0,0,1,0,0,0,1,0,0,0,0,0,-0.5947131942933511,-0.15679282658410937,-0.6589476750810335,-0.5109557871213282,-0.5321128497189669,-0.5051514172349953
3,1088,0,1,0,0,0,0,0,0,1,0,0,0,-0.6786889134832318,2.4998766395826535,0.671087471842908,-0.8488504377635465,-0.7593286899795562,-0.5185256867810715
4,9707,0,0,0,0,1,0,0,0,0,0,0,1,1.9035644516055954,-0.36115201628924276,0.671087471842908,1.6942514065436765,1.7225674113284217,1.5411118233147025
1,13711,0,0,0,1,0,0,0,0,1,0,0,0,3.121212379858864,-1.1104690452080732,0.22774242286826082,2.565663926620977,2.474127498344218,2.1697024919802956
4,982,0,0,0,1,0,0,0,1,0,0,0,0,-0.8466403518629928,0.11568609302273675,0.671087471842908,-0.9555540116505629,-0.9166319640061179,-0.8662566949790595
4,1776,0,0,0,0,1,0,1,0,0,0,0,0,-0.573719264495881,0.8650031219415671,-0.6589476750810335,-0.546523645083667,-0.5146347081604595,-0.41153153041245977
3,3033,0,0,0,0,1,1,0,0,0,0,0,0,-0.21682245793888874,1.0012425817449926,1.1144325208175552,-0.11970934953560126,-0.16507187699032225,-0.02367771357624314
1,706,0,0,1,0,0,0,1,0,0,0,0,0,-0.7416707028756421,-0.15679282658410937,-1.1022927240556808,-0.7332548993859456,-0.6806770529662753,-0.679016921333989
1,3618,0,0,0,1,0,0,0,1,0,0,0,0,0.22405006780798434,-0.22491255648582212,1.1144325208175552,0.4315924488806499,0.4029677236611519,0.36417610325997407
6,650,0,0,1,0,0,0,0,0,0,1,0,0,-1.0565796498376943,-0.15679282658410937,-1.1022927240556808,-1.2756647333116122,-1.222499441279989,-1.1872391640848943
6,2381,0,1,0,0,0,0,0,0,0,0,1,0,-0.11185280895153796,1.4780806910569722,1.5577775697922023,-0.03968166912033914,-0.06894209841853409,0.11006498188452152
3,4625,0,0,0,1,0,0,1,0,0,0,0,0,0.20305613801051417,0.8650031219415671,0.22774242286826082,0.3693486974465568,0.3330551574271243,0.4310474509903567
3,573,0,0,1,0,0,0,0,1,0,0,0,0,-1.0565796498376943,-0.565511205994381,-0.6589476750810335,-1.2400968753492734,-1.1875431581629752,-1.1872391640848943
4,7119,0,0,1,0,0,0,0,0,1,0,0,0,0.475977225377626,-0.02055336678068389,-1.545637773030328,0.6627835256358517,0.6738789178180083,0.6182872246354266
1,9058,0,0,0,0,1,0,1,0,0,0,0,0,1.4836858556561927,0.7287636621381417,0.671087471842908,1.3296808624297038,1.3642655093790303,1.3672463192157087
5,1976,0,1,0,0,0,0,0,0,0,1,0,0,-0.40576782611611995,-2.064145263832037,2.887812716716144,-0.19084506546027888,-0.21750630166584256,-0.41153153041245977
3,1600,0,0,0,1,0,0,0,1,0,0,0,0,-0.5947131942933511,0.25192555282616225,0.671087471842908,-0.5554156095742515,-0.5233737789397128,-0.4784028781428424
2,540,0,0,0,1,0,0,0,0,0,1,0,0,-1.0565796498376943,-0.36115201628924276,2.0011226187668494,-1.2756647333116122,-1.2836729367347626,-1.227361972723124
2,7145,0,0,0,0,1,0,1,0,0,0,0,0,0.41299543598521554,0.8650031219415671,-1.545637773030328,0.5471879872582508,0.5690100684669677,0.6316614941815027
3,2535,0,0,1,0,0,0,0,1,0,0,0,0,-0.21682245793888874,0.1838058229244495,-0.21560262610638634,-0.03078970462975463,-0.06894209841853409,-0.02367771357624314
1,477,0,0,1,0,0,0,1,0,0,0,0,0,-0.9726039306478136,0.1838058229244495,-0.6589476750810335,-1.151177230443426,-1.1088915211496935,-1.0401221990780534
2,4659,0,0,1,0,0,0,0,0,0,0,1,0,0.49697115517509616,-0.29303228638753487,-0.21560262610638634,0.7339192415605293,0.6913570593765156,0.6316614941815027
4,7880,0,0,1,0,0,0,0,0,1,0,0,0,0.475977225377626,0.04756636312102401,-0.6589476750810335,0.6361076321640975,0.6651398470387551,0.6182872246354266
6,1151,0,0,0,0,1,0,0,0,1,0,0,0,-0.8256464220655227,-0.4973914760926682,1.5577775697922023,-0.9110941891976396,-0.8729366101098509,-0.8796309645251358
5,12989,0,0,1,0,0,1,0,0,0,0,0,0,0.7488983127447376,0.1838058229244495,-1.1022927240556808,0.8317308509569605,0.8486603334030773,0.8590240764648036
2,4728,0,0,0,0,1,0,0,0,0,0,1,0,0.5599529445675067,-1.791666344225191,0.671087471842908,0.8317308509569605,0.8399212626238242,0.5514158769050446
3,2131,0,0,0,1,0,0,0,1,0,0,0,0,-0.34278603672370944,0.32004528272787497,-1.1022927240556808,-0.19084506546027888,-0.21750630166584256,-0.15742040903700721
2,18026,0,1,0,0,0,0,0,0,0,1,0,0,2.5963641349221103,-2.268504453537175,1.1144325208175552,2.2811210629222662,2.281867941200642,1.7684744055980022
5,3007,0,0,1,0,0,0,0,0,0,0,1,0,-0.1958285281414186,-0.7017506657978015,-0.21560262610638634,0.013670117823168685,0.044665821711760596,-0.05042625266839607
3,18557,0,0,0,0,1,0,1,0,0,0,0,0,1.9245583814030656,1.1374820415484133,-0.6589476750810335,1.6942514065436765,1.5740032080811133,1.70160305786762
3,6604,0,0,1,0,0,0,0,0,1,0,0,0,0.5179650849725663,-0.6336309358960936,-0.21560262610638634,0.8050549574852071,0.7263133424935294,0.6316614941815027
5,8012,0,0,1,0,0,0,0,0,1,0,0,0,0.49697115517509616,0.25192555282616225,-1.0579582191582153,0.6716754901264362,0.6651398470387551,0.6584100332736563
2,1698,0,0,1,0,0,0,1,0,0,0,0,0,-0.5107374751034705,-0.02055336678068389,-0.6589476750810335,-0.3686843552719729,-0.3922877172509116,-0.3580344522281545
2,4559,0,1,0,0,0,0,0,0,0,1,0,0,0.43398936578268565,-0.9742295854046525,2.887812716716144,0.6716754901264362,0.6826179885972624,0.5112930682668155
1,462,0,0,0,0,1,1,0,0,0,0,0,0,-1.035585720040224,0.7968833920398545,0.671087471842908,-1.3023406267833657,-1.2574557243970028,-1.1337420859005882
2,3502,0,0,1,0,0,1,0,0,0,0,0,0,-0.1958285281414186,-0.6336309358960936,-0.21560262610638634,0.00477815333258418,0.02718768015325408,-0.06380052221447224
4,1050,0,0,0,1,0,0,0,1,0,0,0,0,-0.8466403518629928,-0.22491255648582212,0.22774242286826082,-0.8844182957258853,-0.8904147516683574,-0.8528824254329829
2,2700,0,0,1,0,0,0,0,1,0,0,0,0,-0.21682245793888874,-0.4973914760926682,-0.6589476750810335,0.00477815333258418,-0.02524674452226702,-0.06380052221447224
4,839,0,0,1,0,0,0,0,1,0,0,0,0,-0.9516100008503435,-0.565511205994381,-0.6589476750810335,-1.0889334790093337,-1.0389789549156667,-1.0401221990780534
3,2553,0,0,1,0,0,0,1,0,0,0,0,0,-0.21682245793888874,0.11568609302273675,-0.21560262610638634,-0.04857363361092364,-0.007768602963759729,-0.010303444030166378
4,1000,0,0,0,0,1,0,1,0,0,0,0,0,-0.8886282114579331,-0.15679282658410937,0.22774242286826082,-0.9822299051223172,-0.9253710347853712,-0.9063795036172887
1,919,0,0,0,1,0,1,0,0,0,0,0,0,-0.7836585624705824,-0.7017506657978015,0.22774242286826082,-0.7421468638765301,-0.7855459023173167,-0.7860110777026008
3,3011,0,0,1,0,0,0,0,1,0,0,0,0,-0.21682245793888874,0.04756636312102401,-0.21560262610638634,-0.06635756259209344,0.0009704678154935289,-0.02367771357624314
6,1116,0,0,1,0,0,0,1,0,0,0,0,0,-0.9516100008503435,0.32004528272787497,-0.6589476750810335,-1.0800415145187483,-1.0826743088119337,-0.9866251208937475
3,4197,0,1,0,0,0,0,0,0,0,0,1,0,0.43398936578268565,1.4780806910569722,0.671087471842908,0.48494423582415774,0.44666307755741896,0.6182872246354266
5,14938,0,0,0,0,1,0,0,0,1,0,0,0,1.4836858556561927,0.6606439322364338,-0.21560262610638634,1.409708542844966,1.4254390048338048,1.4207433974000145
2,554,0,0,1,0,0,0,0,0,0,0,1,0,-1.014591790242754,-0.7017506657978015,-0.21560262610638634,-1.133393301462257,-1.1613259458252145,-1.1337420859005882
2,2463,0,0,0,1,0,0,0,1,0,0,0,0,-0.21682245793888874,-0.08867309668239663,0.22774242286826082,-0.01300577564858483,-0.04272488608077354,-0.03705198312231931
3,8055,0,0,0,1,0,0,0,0,0,0,0,1,1.5676615748460732,-0.7017506657978015,0.671087471842908,1.5608719391849057,1.5040906418470856,1.327123510577479
1,3401,0,1,0,0,0,0,1,0,0,0,0,0,0.20305613801051417,1.0012425817449926,-0.21560262610638634,0.2804290525407094,0.3505332989856316,0.41767318144427995
2,2975,0,0,0,1,0,0,1,0,0,0,0,0,-0.06986494935659765,-0.9061098555029398,0.22774242286826082,0.22707726559720154,0.1145783879457882,0.05656790370021565
2,4102,1,0,0,0,0,0,0,0,1,0,0,0,0.43398936578268565,3.52167258810833,-0.6589476750810335,0.3604567329559723,0.4117067944404052,0.7921527287344203
1,2470,0,0,1,0,0,0,1,0,0,0,0,0,-0.1958285281414186,-0.15679282658410937,-0.21560262610638634,-0.004113811158000326,0.02718768015325408,-0.010303444030166378
2,11455,0,0,0,1,0,0,0,0,0,1,0,0,1.7146190834283643,0.32004528272787497,0.22774242286826082,1.5608719391849057,1.4953515710678325,1.4742404755843204
4,432,0,0,1,0,0,0,0,0,0,0,1,0,-1.1195614392301045,0.32004528272787497,-1.1022927240556808,-1.4179361651609665,-1.3710636445272975,-1.2808590509074298
1,17062,0,0,0,0,1,0,0,0,0,0,1,0,3.163200239453804,0.7968833920398545,0.22774242286826082,2.30779695639402,2.343041436655416,2.3034451874410595
1,4633,0,1,0,0,0,1,0,0,0,0,0,0,0.4549832955801558,1.1374820415484133,0.671087471842908,0.5560799517488353,0.577749139246221,0.6717843028197324
2,5335,0,0,0,0,1,0,0,0,0,1,0,0,0.6439286637573872,0.5244044724330084,0.22774242286826082,0.7694870995228682,0.7787477671690498,0.7921527287344203
2,2915,0,0,0,0,1,0,0,0,1,0,0,0,-0.06986494935659765,1.2737215013518388,-0.21560262610638634,0.04034601129492299,0.1145783879457882,0.21705913825313325
1,9580,0,0,0,1,0,0,1,0,0,0,0,0,2.008534100592946,0.25192555282616225,0.22774242286826082,1.7387112289965998,1.6351767035358877,1.5946089014990084
2,4400,0,0,0,1,0,0,0,0,1,0,0,0,0.35001364659280504,0.592524202334721,0.22774242286826082,0.4404844133712344,0.3767505113233914,0.45779599008250965
3,2593,0,0,1,0,0,0,0,0,1,0,0,0,-0.21682245793888874,0.04756636312102401,-1.545637773030328,-0.03078970462975463,-0.007768602963759729,-0.010303444030166378
2,10633,0,0,0,0,1,0,0,0,1,0,0,0,1.4626919258587225,1.2737215013518388,0.22774242286826082,1.2407612175238565,1.346787367820524,1.393994858307861
2,700,0,0,0,0,1,0,0,0,0,1,0,0,-0.8046524922680526,-1.5191874246183448,-0.21560262610638634,-0.857742402254131,-0.5583300620567266,-0.8127596167947537
4,610,0,1,0,0,0,1,0,0,0,0,0,0,-1.0565796498376943,1.7505596106638184,-0.6589476750810335,-1.3556924137268742,-1.2924120075140166,-1.0936192772623592
2,5010,0,0,0,0,1,0,0,0,0,1,0,0,0.6439286637573872,0.1838058229244495,-0.6589476750810335,0.7694870995228682,0.7874868379483038,0.7520299200961919
3,1641,0,0,0,0,1,0,0,0,1,0,0,0,-0.48974354530600056,1.0693623116467006,-0.6589476750810335,-0.3953602487437272,-0.43598307114717866,-0.2777888349516957
2,3075,0,0,1,0,0,0,1,0,0,0,0,0,-0.027877089761657328,0.7968833920398545,-1.1022927240556808,0.16483351416310843,0.0971002463872817,0.21705913825313325
1,14824,0,0,0,0,1,0,0,0,0,1,0,0,2.8482912924917523,0.38816501262958286,1.1144325208175552,2.1744174890352492,2.238172587304376,2.1295796833420657
3,537,0,0,0,1,0,0,0,0,0,1,0,0,-0.9726039306478136,0.592524202334721,1.1144325208175552,-1.1778531239151802,-1.1263696627082007,-1.0267479295319772
4,5818,0,1,0,0,0,0,0,0,0,0,1,0,0.8328740319346182,-1.451067694716632,1.5577775697922023,0.9740022828063157,0.9972245366503859,0.7252813810040384
1,3293,0,0,0,0,1,0,0,0,0,0,0,1,0.41299543598521554,0.7287636621381417,2.4444676677414967,0.45826834235240343,0.3854895821026454,-0.4784028781428424
3,15488,0,0,1,0,0,0,1,0,0,0,0,0,1.5046797854536629,0.4562847425312956,-1.1022927240556808,1.489736223260228,1.3730045801582844,1.4073691278539373
1,462,0,1,0,0,0,1,0,0,0,0,0,0,-1.035585720040224,0.9331228518432799,-1.545637773030328,-1.2578808043304424,-1.1962822289422284,-1.0668707381702063
2,709,0,0,0,1,0,1,0,0,0,0,0,0,-1.0565796498376943,0.1838058229244495,1.1144325208175552,-1.2934486622927812,-1.3011510782932698,-1.2006134336309708
4,972,0,0,1,0,0,0,1,0,0,0,0,0,-1.014591790242754,0.04756636312102401,-1.1022927240556808,-1.1689611594245957,-1.178804087383721,-1.0936192772623592
7,863,0,0,1,0,0,0,0,0,1,0,0,0,-1.0565796498376943,0.11568609302273675,-1.1022927240556808,-1.2578808043304424,-1.213760370500735,-1.147116355446665
3,720,0,0,0,1,0,0,0,0,1,0,0,0,-1.014591790242754,0.592524202334721,0.671087471842908,-1.231204910858688,-1.2399775828384954,-1.1069935468084353
1,1368,0,0,1,0,0,1,0,0,0,0,0,0,-0.5317314049009406,-0.29303228638753487,-0.21560262610638634,-0.41314417772489626,-0.4534612127056852,-0.4382800695046127
5,1240,0,0,1,0,0,0,0,0,0,0,1,0,-0.8466403518629928,0.1838058229244495,-0.6589476750810335,-0.8933102602164698,-0.8554584685513443,-0.7993853472486769
3,2074,0,0,0,0,1,0,0,0,0,1,0,0,-0.21682245793888874,0.32004528272787497,-0.6589476750810335,-0.04857363361092364,0.0009704678154935289,0.016445095061986555
7,9532,0,0,1,0,0,0,0,0,1,0,0,0,0.5599529445675067,-0.15679282658410937,-0.21560262610638634,0.7517031705416984,0.6913570593765156,0.6584100332736563
4,403,0,1,0,0,0,1,0,0,0,0,0,0,-1.1405553690275747,-2.268504453537175,2.4444676677414967,-1.382368307198628,-1.3186292198517764,-1.4547245550064234
7,891,0,0,1,0,0,0,0,0,0,0,1,0,-0.9935978604452838,-0.08867309668239663,-1.1022927240556808,-1.133393301462257,-1.1263696627082007,-1.0668707381702063
4,9370,0,0,0,1,0,0,0,1,0,0,0,0,0.8328740319346182,-0.08867309668239663,1.5577775697922023,0.9917862117874856,0.9273119704163583,0.885772615556956
1,3862,0,0,0,0,1,1,0,0,0,0,0,0,0.2870318572003946,-1.8597860741269037,0.671087471842908,0.529404058277081,0.577749139246221,0.2839304859835153
3,827,0,0,0,1,0,0,0,0,1,0,0,0,-0.8256464220655227,0.11568609302273675,0.671087471842908,-0.9022022247070542,-0.8554584685513443,-0.8127596167947537
5,1026,0,0,1,0,0,0,0,1,0,0,0,0,-0.8256464220655227,-0.22491255648582212,-0.7919511897734264,-0.8755263312353008,-0.8379803269928371,-0.8127596167947537
4,886,0,0,0,0,1,0,1,0,0,0,0,0,-0.9935978604452838,-2.336624183438888,2.0011226187668494,-1.1156093724810872,-1.0302398841364127,-1.2139877031770472
5,3420,0,0,0,0,1,0,0,1,0,0,0,0,-0.17483459834394843,1.2737215013518388,0.671087471842908,-0.08414149157326245,-0.04272488608077354,0.08331644279236859
3,3298,0,0,1,0,0,0,0,0,0,0,1,0,-0.21682245793888874,0.11568609302273675,-0.21560262610638634,-0.05746559810150893,-0.016507673743012985,-0.02367771357624314
4,1607,0,0,0,0,1,0,0,0,1,0,0,0,-0.573719264495881,0.11568609302273675,-0.21560262610638634,-0.49317185814015835,-0.46220028348493924,-0.4382800695046127
2,12069,0,0,0,1,0,1,0,0,0,0,0,0,1.4626919258587225,0.4562847425312956,0.22774242286826082,1.3563567559014573,1.3642655093790303,1.3404977801235551
5,2475,0,1,0,0,0,0,0,0,0,1,0,0,-0.21682245793888874,-0.22491255648582212,2.887812716716144,-0.01300577564858483,-0.1213765230940544,-0.09054906130662517
4,2784,0,0,0,0,1,0,0,0,0,1,0,0,-0.027877089761657328,1.3418412312535515,-0.6589476750810335,0.09369779823843082,0.14953467106280202,0.2705562164374391
3,9759,0,0,1,0,0,0,0,1,0,0,0,0,0.8958558213270287,0.11568609302273675,-0.21560262610638634,0.9917862117874856,1.0059636074296399,0.952643963287338
7,1255,0,0,1,0,0,0,0,0,0,1,0,0,-0.7626646326731122,0.1838058229244495,-0.21560262610638634,-0.7777147218388688,-0.7331114776417956,-0.705765460426142
